"Time (s)","x","y","z","total_acceleration"
3.015501042E0,3.968648520E-1,-5.756493178E0,4.695880179E0,7.439489638E0
3.025541042E0,7.496761966E-1,-6.525699660E0,5.644203833E0,8.660473853E0
3.035582042E0,4.665624931E-1,-7.735372803E0,5.787176442E0,9.671870767E0
3.045623042E0,1.614702755E-1,-8.435153539E0,5.605229802E0,1.012899250E1
3.055663042E0,-8.528456390E-2,-8.110782174E0,4.868263113E0,9.460023609E0
3.065704042E0,-8.996949926E-1,-6.836195582E0,2.573152617E0,7.359628761E0
3.075744042E0,-1.509435917E0,-4.686556209E0,-7.650493305E-2,4.924231808E0
3.085785042E0,-1.155191419E0,-2.286457202E0,2.003010499E0,3.251830994E0
3.095825042E0,-8.271205214E-1,-8.912109751E-1,4.058090454E0,4.236329012E0
3.105866042E0,-4.009298363E-1,-1.982609564E-1,3.908949033E0,3.934454814E0
3.115907042E0,1.064016078E0,2.036678767E-1,3.593130391E0,3.752891795E0
3.125947042E0,2.778318843E0,6.230161500E-1,3.637114316E0,4.619069740E0
3.135988042E0,3.571517035E0,1.156346537E0,3.820659585E0,5.356333719E0
3.146028042E0,3.600815971E0,1.530187100E0,4.164494576E0,5.714049641E0
3.156069042E0,3.587843046E0,1.782766351E0,4.511890522E0,6.033906667E0
3.166109042E0,4.045709560E0,2.295192942E0,4.641035635E0,6.570760097E0
3.176150042E0,4.634689360E0,2.719693782E0,4.933406943E0,7.294901219E0
3.186191042E0,5.560274069E0,2.902204678E0,5.228801261E0,8.165770163E0
3.196231042E0,6.666405888E0,2.473307317E0,5.723903722E0,9.128049647E0
3.206272042E0,7.663257338E0,2.241844701E0,6.080190943E0,1.003594054E1
3.216312042E0,8.923925804E0,2.712963637E0,5.588316146E0,1.087317345E1
3.226353042E0,9.803247635E0,3.210335401E0,5.180523140E0,1.154329838E1
3.236394042E0,1.042111356E1,3.890624444E0,4.796918896E0,1.211391750E1
3.246434042E0,1.069887969E1,4.711106914E0,3.878451126E0,1.231677466E1
3.256475042E0,1.051786744E1,5.493278427E0,3.297826120E0,1.231573385E1
3.266515042E0,9.676639044E0,5.951660373E0,2.437228535E0,1.161893658E1
3.276556042E0,8.511832756E0,6.158365878E0,7.223908956E-1,1.053084117E1
