"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.570699934E2,1.122437364E0,6.764000595E-2,-1.200815197E0,1.645113353E0
2.570800074E2,6.726712900E-1,1.415224993E-1,-1.395379543E0,1.555506140E0
2.570900224E2,1.897105730E-1,2.335832553E-1,-1.856269068E0,1.880501553E0
2.571000374E2,-3.377427775E-1,2.238998276E-1,-2.013500404E0,2.053870783E0
2.571100524E2,-9.578125155E-1,1.772036710E-1,-2.078061851E0,2.295026582E0
2.571200674E2,-1.567094725E0,1.503013627E-1,-2.369307862E0,2.844643409E0
2.571300824E2,-2.397740241E0,-3.962161034E-1,-2.516470878E0,3.498395510E0
2.571400974E2,-2.722820873E0,-7.360311341E-1,-2.499572425E0,3.768734223E0
2.571501124E2,-2.737346526E0,-9.097552733E-1,-2.820850905E0,4.034590498E0
2.571601264E2,-2.829233766E0,-1.370196609E0,-3.308867125E0,4.564055663E0
2.571701414E2,-2.739684243E0,-1.695247858E0,-3.859659929E0,5.027594834E0
2.571801564E2,-2.460622367E0,-1.534311434E0,-4.440917019E0,5.303821073E0
2.571901714E2,-2.359681299E0,-1.042601966E0,-4.431333725E0,5.127556267E0
2.572001864E2,-3.009829699E0,-5.547617479E-1,-3.571881317E0,4.703740166E0
2.572102014E2,-4.756414064E0,-1.119252824E0,-3.036912540E0,5.753176463E0
2.572202164E2,-5.456246256E0,-6.045358787E-1,-1.375681151E0,5.659380307E0
2.572302304E2,-4.792098452E0,1.032238508E0,2.078098104E0,5.324304240E0
2.572402454E2,-4.879843524E0,1.864696806E0,3.192715694E0,6.122368863E0
2.572502604E2,-5.422439994E0,1.728201743E0,2.836230251E0,6.358752927E0
2.572602754E2,-5.146546724E0,1.518788246E0,2.460021858E0,5.902996567E0
2.572702904E2,-3.301908646E0,1.209020302E0,2.701598403E0,4.434294163E0
2.572803054E2,-1.007788668E0,6.283597742E-1,3.062951945E0,3.285140579E0
2.572903204E2,6.095663846E-1,6.133787692E-2,2.916888206E0,2.980531885E0
2.573003354E2,8.712988669E-1,-6.255833700E-2,2.740311356E0,2.876174819E0
2.573103494E2,2.062207711E-1,6.429848300E-1,3.329583225E0,3.397363824E0
2.573203644E2,-3.747761178E-1,1.420488949E0,3.711114339E0,3.991317530E0
2.573303794E2,-5.741650021E-1,1.702579097E0,2.769458849E0,3.301263902E0
2.573403944E2,-6.375353712E-1,1.606039082E0,1.577943942E0,2.340025633E0
2.573504094E2,-8.742464483E-1,1.320750653E0,7.403896487E-1,1.748389536E0
2.573604244E2,-1.276580493E0,7.013993914E-1,4.748918518E-1,1.532038228E0
2.573704394E2,-1.566025270E0,-1.072610316E-1,8.785464907E-1,1.798828511E0
2.573804544E2,-1.187951907E0,-8.811603422E-1,1.376715523E0,2.020648142E0
2.573904684E2,-7.858698767E-1,-1.434647543E0,1.760998044E0,2.403522238E0
2.574004834E2,-3.608006877E-1,-1.761293621E0,1.740693296E0,2.502467883E0
2.574104984E2,1.637764174E-1,-1.789003576E0,1.206785789E0,2.164183091E0
2.574205134E2,9.855932218E-1,-1.147692950E0,7.425776768E-1,1.685234320E0
2.574305284E2,1.884157071E0,-4.260619001E-1,6.686703327E-1,2.044186054E0
2.574405434E2,2.419511763E0,-1.717533351E-1,9.748434082E-1,2.614164504E0
2.574505584E2,2.739558527E0,-1.329721159E-1,1.379582705E0,3.070197217E0
2.574605724E2,2.997791451E0,-2.239977685E-1,1.519914712E0,3.368541126E0
2.574705874E2,3.279913759E0,-1.986221682E-1,1.514281212E0,3.618056470E0
2.574806024E2,3.272832781E0,-1.505358361E-1,1.415474962E0,3.568986525E0
2.574906174E2,3.260019777E0,1.033875436E-2,1.264082070E0,3.496532471E0
2.575006324E2,3.351318787E0,2.429975648E-1,1.098575754E0,3.535145558E0
2.575106474E2,3.455496290E0,6.229209866E-1,1.003863724E0,3.651880001E0
2.575206624E2,3.547370081E0,1.077016339E0,9.764987549E-1,3.833712105E0
2.575306774E2,3.436105753E0,1.212831810E0,9.165300035E-1,3.757367562E0
2.575406914E2,3.494748064E0,1.262090801E0,9.599958658E-1,3.837672378E0
2.575507064E2,3.655634787E0,1.209022056E0,9.603303266E-1,3.968328913E0
2.575607214E2,3.735956819E0,9.643811314E-1,8.330928674E-1,3.947334296E0
2.575707364E2,3.632666924E0,4.801175085E-1,6.078648448E-1,3.714334593E0
2.575807514E2,3.453186640E0,2.637357384E-2,2.903470016E-1,3.465471817E0
2.575907664E2,3.193150434E0,-2.675044151E-1,-4.879530698E-2,3.204707364E0
2.576007814E2,2.875191711E0,-4.803120746E-1,-3.922315183E-1,2.941304579E0
2.576107964E2,2.400629350E0,-6.661140762E-1,-7.020351300E-1,2.588355185E0
2.576208104E2,1.841748970E0,-8.995847726E-1,-9.084444737E-1,2.241999864E0
2.576308254E2,1.197821422E0,-1.208566120E0,-1.121278738E0,2.037811138E0
2.576408404E2,5.062273729E-1,-1.503201908E0,-1.249375153E0,2.019113766E0
2.576508554E2,7.777440012E-2,-1.746246981E0,-1.229758914E0,2.137225857E0
2.576608704E2,-4.137425476E-1,-2.023810800E0,-9.771913576E-1,2.285146822E0
2.576708854E2,-1.237121143E0,-2.352815790E0,-7.847407794E-1,2.771647337E0
2.576809004E2,-1.993465505E0,-2.634661818E0,-1.044135253E0,3.464904910E0
2.576909154E2,-2.483037668E0,-2.623017088E0,-1.980163381E0,4.119070492E0
2.577009294E2,-3.007401935E0,-2.408950084E0,-2.926140548E0,4.838368052E0
2.577109444E2,-3.356621042E0,-2.321488602E0,-3.355033816E0,5.283224967E0
2.577209594E2,-3.577634100E0,-2.359433962E0,-3.586233015E0,5.588153685E0
2.577309744E2,-3.550990677E0,-2.557341746E0,-3.924894682E0,5.878293108E0
2.577409894E2,-3.010572295E0,-2.675294119E0,-4.125156848E0,5.765211461E0
2.577510044E2,-2.462819166E0,-2.536412222E0,-3.706995268E0,5.122565678E0
2.577610194E2,-2.653668777E0,-2.238220889E0,-2.941141287E0,4.549934372E0
2.577710344E2,-3.419475102E0,-1.943396236E0,-2.558778407E0,4.692221845E0
2.577810484E2,-4.662535263E0,-1.439714302E0,-1.673811089E0,5.158842497E0
2.577910634E2,-5.841648518E0,-1.348970777E0,-1.216901472E0,6.117632611E0
2.578010784E2,-5.809979414E0,-1.920698221E0,-1.042576385E0,6.207407508E0
2.578110938E2,-4.736922956E0,-2.475357351E0,4.849420461E-1,5.366656491E0
2.578211088E2,-3.530416079E0,-2.141329309E0,2.326090799E0,4.739180025E0
2.578311238E2,-2.373743268E0,-1.254071344E0,2.898213953E0,3.950569093E0
2.578411388E2,-1.461719128E0,-6.785532966E-1,3.046594652E0,3.446562978E0
2.578511537E2,-6.438930488E-1,6.069365993E-2,3.065949813E0,3.133421490E0
2.578611677E2,-1.784710550E-1,7.139672506E-1,3.257723576E0,3.339814972E0
2.578711827E2,1.050042987E-2,1.261135804E0,3.624057776E0,3.837234491E0
2.578811977E2,3.290818816E-1,2.451480099E0,3.656082976E0,4.414180818E0
2.578912127E2,3.583875418E-1,3.810451516E0,3.298042174E0,5.052233622E0
2.579012278E2,1.552079076E-1,5.118799932E0,2.485635002E0,5.692502402E0
2.579112428E2,-7.342348695E-2,6.127753365E0,1.389962390E0,6.283848165E0
2.579212578E2,-5.696269780E-1,6.287428545E0,5.153516605E-1,6.334178711E0
2.579312728E2,-1.540981060E0,4.946148611E0,2.365207502E-1,5.186034205E0
2.579412868E2,-1.429922554E0,3.398822152E0,9.087789345E-1,3.797703212E0
2.579513018E2,-6.584853601E-1,1.947906193E0,1.616692270E0,2.615652003E0
2.579613168E2,9.165510535E-3,8.267438145E-1,1.885115722E0,2.058458313E0
2.579713318E2,4.271116215E-1,3.109752475E-1,1.687420191E0,1.768195929E0
2.579813468E2,5.632546824E-1,3.873448540E-1,1.216265587E0,1.395203874E0
2.579913618E2,8.450127089E-1,7.640239482E-1,6.003421095E-1,1.287707156E0
2.580013768E2,1.389580860E0,1.106027445E0,1.119624853E-2,1.776050965E0
2.580113918E2,1.958314383E0,1.211245314E0,-2.998104277E-1,2.322067339E0
2.580214058E2,2.310607372E0,1.099920906E0,-3.022598264E-1,2.576837874E0
2.580314208E2,2.658638325E0,8.678637739E-1,-3.698881379E-1,2.821056984E0
2.580414357E2,3.198616996E0,5.938562317E-1,-2.430655387E-1,3.262345287E0
2.580514507E2,3.508364475E0,3.841388257E-1,-1.071540275E-1,3.530958214E0
2.580614657E2,3.752374631E0,2.702182540E-1,3.324726820E-2,3.762238517E0
2.580714807E2,3.812854137E0,1.062920018E-1,2.210618815E-1,3.820735926E0
2.580814957E2,3.363118469E0,-2.527530594E-1,2.215857920E-1,3.379874288E0
2.580915108E2,2.940529668E0,-7.572262676E-1,7.861669153E-2,3.037480360E0
2.581015248E2,3.419009664E0,-6.403923208E-1,1.970008814E-1,3.484040579E0
2.581115398E2,3.732860718E0,-5.921625857E-1,1.763476387E-1,3.783649582E0
2.581215548E2,3.833252149E0,-6.243136472E-1,2.562366843E-2,3.883844247E0
2.581315698E2,3.759777206E0,-5.939049098E-1,2.738952756E-2,3.806494170E0
2.581415848E2,3.642378564E0,-4.318970559E-1,2.125170529E-2,3.667956967E0
2.581515998E2,3.401603088E0,-1.921327820E-1,-1.614509797E-1,3.410848134E0
2.581616148E2,3.123213642E0,1.867031307E-1,-3.216269740E-1,3.145276685E0
2.581716298E2,2.767424018E0,5.308585496E-1,-3.577183279E-1,2.840494481E0
2.581816438E2,2.104459691E0,5.798698381E-1,-5.179650736E-1,2.243498928E0
2.581916588E2,1.408760312E0,5.330779333E-1,-7.088465515E-1,1.664704518E0
2.582016738E2,5.325597239E-1,4.957205111E-1,-1.114386917E0,1.330870725E0
2.582116888E2,-3.799859869E-1,2.865601985E-1,-1.982014025E0,2.038353672E0
2.582217038E2,-1.020063143E0,-8.196129888E-2,-2.862604995E0,3.040025300E0
2.582317187E2,-1.596961133E0,-5.574308556E-1,-3.109007832E0,3.539342272E0
2.582417337E2,-2.192514666E0,-1.018174419E0,-2.912151669E0,3.784762483E0
2.582517487E2,-2.802961641E0,-1.371552140E0,-2.822871703E0,4.207891857E0
2.582617627E2,-3.265181115E0,-1.789039390E0,-3.167512440E0,4.888272160E0
2.582717777E2,-3.536142842E0,-2.234809331E0,-3.735782572E0,5.608453474E0
2.582817928E2,-3.636416743E0,-2.355150291E0,-3.956197751E0,5.867006074E0
2.582918078E2,-3.780473426E0,-2.673703676E0,-4.088074684E0,6.176813523E0
2.583018228E2,-2.810805096E0,-2.035330838E0,-4.388539707E0,5.594861720E0
2.583118378E2,-1.519770285E0,-1.157142562E0,-5.105900974E0,5.451504874E0
2.583218528E2,-4.876384896E-1,-8.472863256E-1,-5.764461179E0,5.846768175E0
2.583318678E2,-9.468840694E-1,-6.869547223E-1,-4.449517396E0,4.600728343E0
2.583418818E2,-3.107308631E0,-3.741074887E-1,-2.362165196E0,3.921115626E0
2.583518968E2,-4.446863637E0,6.484956846E-1,-3.469012713E-1,4.507270055E0
2.583619118E2,-5.161343104E0,1.765245608E0,1.688905384E0,5.710337651E0
2.583719268E2,-5.909122463E0,1.817279688E0,2.070620392E0,6.519793138E0
2.583819418E2,-5.680086442E0,1.159540725E0,1.854796154E0,6.086722061E0
2.583919568E2,-4.452199221E0,8.027700841E-1,2.412396871E0,5.127004621E0
2.584019718E2,-2.559892886E0,3.226781572E-1,3.087824831E0,4.023907923E0
2.584119867E2,-5.975053328E-1,-2.851653452E-1,3.166809605E0,3.235276645E0
2.584220017E2,4.886120510E-1,-5.368615204E-1,3.315890508E0,3.394420700E0
2.584320157E2,1.885317743E-1,-5.268165886E-2,3.831044240E0,3.836042173E0
2.584420307E2,-1.014863214E0,5.971942610E-1,4.117223346E0,4.282302700E0
2.584520457E2,-1.794008793E0,1.122000577E0,3.506935415E0,4.095845316E0
2.584620607E2,-2.309391736E0,1.440633338E0,2.366032837E0,3.606497745E0
2.584720758E2,-2.284866759E0,1.351980924E0,1.216824581E0,2.920467529E0
2.584820908E2,-1.585294184E0,8.733451000E-1,4.599583554E-1,1.867471821E0
2.584921058E2,-1.070729266E0,3.205771065E-1,2.370531392E-1,1.142551983E0
2.585021208E2,-8.806456411E-1,-1.109206577E-1,6.899404567E-1,1.124214380E0
2.585121348E2,-5.713536608E-1,-2.454229899E-1,1.150273034E0,1.307595313E0
2.585221498E2,-5.766056299E-2,-1.334546573E-1,1.264693689E0,1.273022000E0
2.585321648E2,7.566057318E-1,2.145157774E-1,1.354703680E0,1.566426287E0
2.585421798E2,1.433505728E0,3.651926775E-1,1.257441680E0,1.941510737E0
2.585521948E2,2.018630751E0,3.503917667E-1,1.199046414E0,2.373890647E0
2.585622098E2,2.703340874E0,2.755132002E-1,1.419279453E0,3.065666904E0
2.585722248E2,3.333045069E0,1.478836852E-1,1.818434951E0,3.799705869E0
2.585822398E2,3.860930529E0,1.773986757E-2,2.076449189E0,4.383918394E0
2.585922538E2,4.240307820E0,4.954243496E-2,2.288049691E0,4.818489001E0
2.586022688E2,4.352252764E0,8.050709635E-2,2.281930872E0,4.914854425E0
2.586122837E2,4.261500469E0,3.409043670E-2,2.016111186E0,4.714472687E0
2.586222987E2,4.196532640E0,8.667035401E-2,1.595337362E0,4.490378520E0
2.586323137E2,4.069324125E0,1.480099851E-1,1.179501511E0,4.239402034E0
2.586423287E2,3.803069991E0,3.412199704E-1,8.498644361E-1,3.911782456E0
2.586523438E2,3.500076631E0,5.480294099E-1,6.703332809E-1,3.605581696E0
2.586623588E2,3.169091481E0,5.580565077E-1,4.862936300E-1,3.254389248E0
2.586723728E2,3.090827669E0,4.056166720E-1,2.916351432E-1,3.130941012E0
2.586823878E2,3.175764908E0,1.483226649E-1,2.707187757E-1,3.190732051E0
2.586924028E2,3.161568453E0,-7.374464527E-2,4.627413377E-1,3.196104332E0
2.587024178E2,2.974744066E0,-1.893134008E-1,4.607065067E-1,3.016155219E0
2.587124328E2,2.556236622E0,-2.759705986E-1,1.253008613E-1,2.574141749E0
2.587224478E2,2.128173659E0,-3.984634808E-1,-3.199035072E-1,2.188660440E0
2.587324628E2,1.609575332E0,-6.183500719E-1,-7.629476219E-1,1.885518134E0
2.587424778E2,9.924642849E-1,-8.717689830E-1,-1.107455043E0,1.723781654E0
2.587524928E2,3.226844430E-1,-1.127273157E0,-1.131994930E0,1.629810585E0
2.587625068E2,-4.799973482E-1,-1.562142572E0,-1.299555081E0,2.087948821E0
2.587725218E2,-1.041294968E0,-1.993193755E0,-1.919536526E0,2.956642865E0
2.587825368E2,-1.331528533E0,-2.520405177E0,-2.341456697E0,3.688879228E0
2.587925517E2,-1.545764083E0,-2.875656272E0,-2.000120806E0,3.828742461E0
2.588025667E2,-1.965177845E0,-2.860662550E0,-1.554421470E0,3.802833193E0
2.588125817E2,-2.542416728E0,-2.538796717E0,-1.381928316E0,3.849558086E0
2.588225967E2,-2.908037276E0,-2.242438193E0,-2.087219176E0,4.223942913E0
2.588326117E2,-3.018584150E0,-2.163915057E0,-3.065641957E0,4.815863293E0
2.588426267E2,-2.821390311E0,-2.331683076E0,-3.933922491E0,5.373335595E0
2.588526407E2,-2.689020458E0,-2.510806680E0,-3.842233472E0,5.319561943E0
2.588626557E2,-2.643376508E0,-2.556297433E0,-3.134637055E0,4.831981519E0
2.588726707E2,-2.500912607E0,-2.506822388E0,-2.838757418E0,4.538421094E0
2.588826857E2,-2.412285190E0,-2.411095427E0,-2.418211635E0,4.180938711E0
2.588927007E2,-2.753267325E0,-1.955867323E0,-1.923593032E0,3.886657703E0
2.589027157E2,-4.149418700E0,-1.378190045E0,-5.074158195E-1,4.401653572E0
2.589127307E2,-5.360362444E0,-1.146600105E0,4.975103438E-1,5.504152421E0
2.589227457E2,-5.272830210E0,-1.357467366E0,4.106347525E-1,5.460226825E0
2.589327597E2,-3.962205473E0,-1.498083109E0,7.971833619E-1,4.310316291E0
2.589427747E2,-2.037012643E0,-7.906588925E-1,1.991161994E0,2.956228692E0
2.589527897E2,-6.654792148E-1,1.231525943E-1,2.488653334E0,2.579035588E0
2.589628047E2,-1.792481500E-1,1.124527597E0,2.676728149E0,2.908877068E0
2.589728197E2,-3.230960870E-1,2.328729063E0,3.454244986E0,4.178418187E0
2.589828347E2,-1.010566095E0,3.316788055E0,3.783687640E0,5.132116425E0
2.589928497E2,-1.926979739E0,3.906429468E0,2.899211488E0,5.232482141E0
2.590028647E2,-2.192655584E0,5.018002120E0,1.781389332E0,5.758596334E0
2.590128797E2,-2.103331178E0,6.067881385E0,8.355367112E-1,6.476210940E0
2.590228937E2,-1.978853313E0,6.374781854E0,2.511794275E-1,6.679580468E0
2.590329087E2,-2.150297184E0,4.875541143E0,5.537982729E-1,5.357366138E0
2.590429237E2,-1.657289781E0,2.958832623E0,1.751117419E0,3.816767235E0
2.590529387E2,-8.431334138E-1,1.575153358E0,2.243293641E0,2.867812479E0
2.590629537E2,-3.762806064E-1,7.123901103E-1,2.006591627E0,2.162289694E0
2.590729687E2,2.971554995E-2,5.222466972E-1,1.506780696E0,1.594996142E0
2.590829837E2,4.820199001E-1,8.194150606E-1,1.102631675E0,1.455878029E0
2.590929987E2,9.455000335E-1,1.186635552E0,7.907251123E-1,1.710941393E0
2.591030127E2,1.409953144E0,1.407895947E0,4.599042687E-1,2.044908507E0
2.591130277E2,1.923442758E0,1.412713176E0,2.115636644E-1,2.395860961E0
2.591230427E2,2.375724889E0,1.248661208E0,1.376387787E-1,2.687409160E0
2.591330577E2,2.870185325E0,1.052856521E0,3.139349619E-1,3.073276072E0
2.591430727E2,3.364752181E0,7.708276221E-1,4.998901606E-1,3.487925262E0
2.591530877E2,3.774327418E0,4.835394453E-1,6.800595394E-1,3.865467479E0
2.591631027E2,4.101984333E0,1.908674446E-1,8.301292062E-1,4.189489270E0
2.591731177E2,4.318226647E0,-5.050196305E-2,8.648292151E-1,4.404266272E0
2.591831327E2,4.258729473E0,-2.585065734E-1,7.653701234E-1,4.334673437E0
2.591931467E2,3.695910408E0,-6.860209219E-1,4.755280289E-1,3.788997936E0
2.592031617E2,3.539067619E0,-7.915039614E-1,4.510705876E-1,3.654441518E0
2.592131767E2,3.810527530E0,-7.882014540E-1,3.491045022E-1,3.906821667E0
2.592231917E2,4.083320605E0,-7.695995606E-1,3.903396517E-2,4.155395805E0
2.592332067E2,4.055691926E0,-7.470391023E-1,-2.954995680E-1,4.134492039E0
2.592432217E2,3.953574983E0,-6.958087224E-1,-5.985209942E-1,4.058710670E0
2.592532367E2,3.941168945E0,-3.693632041E-1,-7.748569384E-1,4.033564814E0
2.592632517E2,3.704742043E0,3.437446520E-2,-5.658809593E-1,3.747868257E0
2.592732667E2,3.350613613E0,2.935919139E-1,-2.221053171E-1,3.370777146E0
2.592832817E2,2.973818452E0,3.704895971E-1,-1.606110272E-1,3.001108900E0
2.592932957E2,2.403739484E0,3.047063745E-1,-2.092458281E-1,2.431993688E0
2.593033107E2,1.797516537E0,1.793073530E-1,-4.598107132E-1,1.864039356E0
2.593133257E2,1.141316854E0,1.304799595E-1,-8.495975107E-1,1.428791486E0
2.593233407E2,3.899011105E-1,1.215736999E-1,-1.275081560E0,1.338893582E0
2.593333557E2,-3.511486888E-1,7.468458518E-2,-1.625729142E0,1.664895922E0
2.593433707E2,-1.380936921E0,-6.770988017E-2,-1.605702721E0,2.118927237E0
2.593533857E2,-2.599674418E0,-2.222175837E-1,-1.778208447E0,3.157485236E0
2.593634007E2,-3.662767221E0,-7.069871369E-1,-2.464769797E0,4.471105532E0
2.593734147E2,-4.183810853E0,-1.612574953E0,-3.172030292E0,5.492399058E0
2.593834297E2,-4.010633283E0,-2.527568893E0,-3.747246915E0,6.042817496E0
2.593934447E2,-3.587517064E0,-3.231241244E0,-4.230281015E0,6.419227066E0
2.594034597E2,-2.817251651E0,-3.520680173E0,-4.851460555E0,6.623350003E0
2.594134747E2,-1.890184965E0,-3.521728286E0,-5.790758446E0,7.036210110E0
2.594234897E2,-1.100101000E0,-3.264050848E0,-6.392993592E0,7.261860451E0
2.594335047E2,-1.242814577E0,-2.427594077E0,-5.184479367E0,5.858039551E0
2.594435197E2,-3.138005344E0,-1.107470977E0,-2.563374611E0,4.200530788E0
2.594535347E2,-4.641102294E0,6.321062315E-1,-2.799810576E-1,4.692310538E0
2.594635497E2,-5.693480659E0,1.240139622E0,6.503925213E-1,5.863162860E0
2.594735637E2,-5.989149211E0,9.581284113E-1,5.597215024E-1,6.091075971E0
2.594835787E2,-5.975013567E0,5.462043478E-1,1.124114053E0,6.104322954E0
2.594935937E2,-5.306349374E0,4.324321492E-1,2.859762956E0,6.043391879E0
2.595036087E2,-3.500257895E0,2.742445005E-1,3.806338877E0,5.178342498E0
2.595136237E2,-1.225862330E0,-2.419295709E-1,3.859380139E0,4.056609844E0
2.595236387E2,3.168173468E-1,-5.259782441E-1,3.615293969E0,3.667066515E0
2.595336537E2,-5.751730621E-2,-1.932051614E-2,3.876577970E0,3.877052783E0
2.595436687E2,-1.090020985E0,1.071613365E0,4.254575611E0,4.520831183E0
2.595536837E2,-1.518923024E0,2.218611082E0,3.599478128E0,4.492839311E0
2.595636977E2,-2.015463315E0,2.930344111E0,2.174006474E0,4.168370561E0
2.595737127E2,-1.986917793E0,3.131837701E0,6.741795793E-1,3.769717205E0
2.595837277E2,-1.372951963E0,2.678316545E0,-1.359623820E-1,3.012783161E0
2.595937427E2,-1.048677662E0,1.722599671E0,-4.774134636E-2,2.017263915E0
2.596037577E2,-1.176809453E0,6.294166584E-1,7.292691216E-1,1.520815331E0
2.596137727E2,-8.668105441E-1,-1.072388121E-1,1.396396959E0,1.647053475E0
2.596237877E2,-4.431335771E-1,-6.621365078E-1,1.444770682E0,1.649895283E0
2.596338027E2,3.886585772E-2,-9.109840657E-1,1.121037248E0,1.445035306E0
2.596438177E2,5.918072212E-1,-7.865512235E-1,8.456901088E-1,1.297725077E0
2.596538327E2,1.327800933E0,-4.594047703E-1,6.822452286E-1,1.561911205E0
2.596638467E2,1.979403536E0,-2.407807392E-1,7.869299769E-1,2.143658674E0
2.596738617E2,2.567968476E0,-1.658064245E-1,1.029844657E0,2.771738422E0
2.596838767E2,3.116209263E0,-1.520490955E-1,1.249802877E0,3.360935335E0
2.596938917E2,3.471398377E0,-2.058136587E-1,1.704358405E0,3.872699773E0
2.597039067E2,3.677765914E0,-2.351074782E-1,2.031098185E0,4.207920802E0
2.597139217E2,3.655040710E0,-2.110539334E-1,2.097132253E0,4.219221497E0
2.597239367E2,3.596710056E0,-1.994907720E-1,1.996938458E0,4.118723468E0
2.597339517E2,3.519206382E0,-1.277232166E-1,1.735339877E0,3.925879681E0
2.597439667E2,3.399750105E0,5.753382459E-2,1.409365206E0,3.680750087E0
2.597539807E2,3.282338600E0,3.342319630E-1,1.051286397E0,3.462753352E0
2.597639957E2,3.242415565E0,6.127846920E-1,8.288685465E-1,3.402320803E0
2.597740107E2,3.163736601E0,7.300101100E-1,5.861257741E-1,3.299346521E0
2.597840257E2,3.200080554E0,7.297358756E-1,3.496842536E-1,3.300804308E0
2.597940407E2,3.378992490E0,6.202470548E-1,4.800973356E-2,3.435782529E0
2.598040557E2,3.487859459E0,3.486959280E-1,-2.668040648E-1,3.515385735E0
2.598140696E2,3.569129325E0,8.788408980E-2,-4.127681091E-1,3.593992941E0
2.598240846E2,3.378172710E0,-1.393059660E-1,-4.909775421E-1,3.416506396E0
2.598340996E2,3.149835430E0,-3.542181846E-1,-4.226040030E-1,3.197737936E0
2.598441136E2,2.723321979E0,-6.708599688E-1,-3.498181549E-1,2.826465715E0
2.598541286E2,2.229053916E0,-1.018373444E0,-3.523552617E-1,2.475867537E0
2.598641436E2,1.612336387E0,-1.357563115E0,-5.514120242E-1,2.178683423E0
2.598741586E2,7.606923509E-1,-1.701169041E0,-1.164351375E0,2.197349104E0
2.598841736E2,-2.702700019E-2,-1.863317302E0,-1.609547850E0,2.462382201E0
2.598941886E2,-9.377407783E-1,-1.952217637E0,-1.781123576E0,2.804088562E0
2.599042036E2,-2.126648705E0,-2.229367766E0,-2.007961045E0,3.677583841E0
2.599142186E2,-2.943467894E0,-2.473584183E0,-2.207831447E0,4.433637519E0
2.599242336E2,-3.572990241E0,-2.885226995E0,-2.955972165E0,5.461553398E0
2.599342486E2,-3.754884256E0,-3.223036723E0,-3.605446966E0,6.122611315E0
2.599442626E2,-3.695092383E0,-3.493035414E0,-4.101765355E0,6.532953631E0
2.599542776E2,-3.576817244E0,-3.548937135E0,-4.035395949E0,6.455462558E0
2.599642926E2,-3.132391432E0,-3.341071834E0,-3.851817643E0,5.984240657E0
2.599743076E2,-2.474370925E0,-2.908771394E0,-3.340142419E0,5.073461725E0
2.599843226E2,-1.961599349E0,-2.365509511E0,-2.706963809E0,4.095260714E0
2.599943376E2,-2.042805480E0,-1.815805020E0,-1.688863284E0,3.212858741E0
2.600043526E2,-3.636585728E0,-1.358931217E0,-1.692254376E-1,3.885883047E0
