"Time (s)","x","y","z","total_acceleration"
2.943925042E0,-2.411055666E0,-6.245947813E0,1.033262647E0,6.774414012E0
2.953940042E0,-2.935279453E0,-4.633475186E0,2.363316293E-1,5.490064699E0
2.963955042E0,-3.582170370E0,-1.703509682E0,-5.052777851E-1,3.998649201E0
2.973970042E0,-4.159385572E0,9.173141152E-1,-8.556429470E-1,4.344430731E0
2.983986042E0,-3.780947928E0,2.210169164E0,-3.663210440E-1,4.394838572E0
2.994001042E0,-2.144127933E0,1.868785325E0,5.690978050E-1,2.900606057E0
3.004016042E0,-3.061831619E-1,1.131737360E0,9.256890821E-1,1.493813194E0
3.014031042E0,8.815687703E-1,1.110010276E0,1.024485392E0,1.748958727E0
3.024046042E0,1.594760388E0,1.274809372E0,1.047632180E0,2.294762038E0
3.034061042E0,2.040405636E0,1.163600008E0,9.540919322E-1,2.535253745E0
3.044076042E0,2.282999889E0,8.514744669E-1,8.127582979E-1,2.568593645E0
3.054091042E0,2.226492690E0,2.328805661E-1,6.355134040E-1,2.327096977E0
3.064106042E0,1.981338672E0,-6.761106223E-1,6.111714453E-1,2.180907848E0
3.074122042E0,1.576328941E0,-1.709069799E0,6.932002795E-1,2.426161399E0
3.084137042E0,1.161240218E0,-2.545318701E0,6.470751035E-1,2.871555732E0
3.094152042E0,7.275474089E-1,-3.096602964E0,6.956748211E-1,3.256107892E0
3.104167042E0,2.824903902E-1,-3.414193897E0,9.221140945E-1,3.547790184E0
3.114182042E0,-8.910308808E-2,-3.586990814E0,9.690333223E-1,3.716647420E0
3.124197042E0,-4.200268427E-1,-3.634740931E0,8.514861614E-1,3.756699731E0
3.134212042E0,-7.125175796E-1,-3.552325011E0,7.593632787E-1,3.701800491E0
3.144227042E0,-9.917589645E-1,-3.228063574E0,7.326409185E-1,3.455538019E0
3.154242042E0,-1.179807466E0,-2.643084147E0,7.211873925E-1,2.982943298E0
3.164258042E0,-1.160652573E0,-1.973248757E0,6.861678332E-1,2.389906137E0
3.174273042E0,-9.378508522E-1,-1.366504238E0,6.630643147E-1,1.785091689E0
3.184288042E0,-6.103013796E-1,-9.876795083E-1,5.588511809E-1,1.288523662E0
3.194303042E0,-3.496743134E-1,-8.994836158E-1,3.698504233E-1,1.033504831E0
