"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.359733568E2,2.379632876E0,3.092832679E0,-1.321567217E-1,3.904578339E0
1.359833678E2,2.192364100E0,3.579897557E0,6.522753248E-1,4.248245516E0
1.359933788E2,1.553096783E0,3.857375422E0,6.354283270E-1,4.206569139E0
1.360033898E2,1.155107512E0,4.152500183E0,5.673471487E-1,4.347345618E0
1.360134018E2,6.808746412E-1,4.266000486E0,1.186820763E0,4.480055128E0
1.360234128E2,1.115521423E0,3.870949148E0,3.660894650E0,5.443416665E0
1.360334238E2,3.187583885E0,2.125828341E0,9.236325579E0,9.999477355E0
1.360434348E2,4.125644799E0,4.942785877E-1,9.884343839E0,1.072219704E1
1.360534468E2,3.868063547E0,3.469077033E-1,5.174746091E0,6.469950361E0
1.360634578E2,3.207997392E0,5.916680574E-1,7.431366706E-1,3.345679373E0
1.360734688E2,1.815494533E0,7.913878942E-1,-2.504850999E0,3.193210567E0
1.360834798E2,1.864669763E-1,1.235157648E0,-4.618986662E0,4.784916105E0
1.360934908E2,-6.425630996E-1,1.726854106E0,-5.114061348E0,5.435856502E0
1.361035028E2,-8.975404398E-1,1.518238315E0,-4.313216168E0,4.659877695E0
1.361135138E2,-6.051491055E-1,1.116348073E0,-2.724375647E0,3.005771303E0
1.361235248E2,-4.812400277E-1,8.329048795E-1,-1.269808102E0,1.593027030E0
1.361335358E2,-9.017720698E-1,7.489201516E-1,-7.995738499E-1,1.418940661E0
1.361435478E2,-1.323275188E0,8.174805093E-1,-1.396857719E0,2.090584391E0
1.361535588E2,-1.645111493E0,7.527682042E-1,-2.053652065E0,2.736884834E0
1.361635698E2,-1.912696453E0,8.359618038E-1,-2.399326590E0,3.180252812E0
1.361735808E2,-2.773146396E0,6.152791142E-1,-1.965808175E0,3.454462491E0
1.361835928E2,-3.637842879E0,4.731192684E-1,-1.483333361E0,3.957021673E0
1.361936038E2,-3.513032015E0,6.388030475E-1,-1.693196948E0,3.951756467E0
1.362036148E2,-2.360007866E0,8.372873676E-1,-3.003624049E0,3.910555547E0
1.362136258E2,-6.685963655E-1,1.007974609E0,-5.198707981E0,5.337564855E0
1.362236368E2,9.176626823E-1,6.489561528E-1,-7.321634349E0,7.407400247E0
1.362336488E2,1.815748448E0,-2.551280522E-1,-8.166760494E0,8.370066291E0
1.362436598E2,2.635308812E0,-1.502341490E0,-8.333908415E0,8.868816830E0
1.362536708E2,2.877128601E0,-2.356530819E0,-7.286082108E0,8.180348341E0
1.362636818E2,2.197847326E0,-2.692973760E0,-5.423494831E0,6.441811603E0
1.362736938E2,1.303609248E0,-2.525170366E0,-4.341268770E0,5.188689331E0
1.362837048E2,7.500827973E-1,-2.115437838E0,-4.612810541E0,5.129885236E0
1.362937158E2,6.871048495E-1,-1.393745831E0,-5.538918284E0,5.752760752E0
1.363037268E2,3.496954364E-1,-2.623329914E-1,-6.230026429E0,6.245345051E0
1.363137388E2,-6.488280257E-1,7.941284841E-1,-6.389891059E0,6.471655554E0
1.363237498E2,-1.276376133E0,1.915113984E0,-5.782595733E0,6.223761806E0
1.363337608E2,-1.799522425E0,2.485359013E0,-5.483058078E0,6.283248863E0
1.363437718E2,-2.123800526E0,2.418766243E0,-4.541090348E0,5.566189034E0
1.363537838E2,-1.796868227E0,2.386222980E0,-2.710054647E0,4.033260681E0
1.363637948E2,-1.238083595E0,2.022948335E0,-1.241314766E0,2.676944771E0
1.363738058E2,-4.927141652E-1,1.323244198E0,-2.007534052E-1,1.426199280E0
1.363838168E2,8.725102638E-1,-5.614975941E-1,-4.419778749E-2,1.038511990E0
1.363938278E2,3.124373145E0,-3.058708329E0,-4.920534298E-2,4.372622252E0
1.364038398E2,4.600605648E0,-6.120981120E0,3.019672025E0,8.231063196E0
1.364138508E2,5.900618858E0,-9.101675897E0,5.165404580E0,1.201412550E1
1.364238618E2,6.808344709E0,-1.132388974E1,4.226768593E0,1.387262085E1
1.364338728E2,6.476615793E0,-1.385574347E1,3.519266316E0,1.569437526E1
1.364438848E2,5.810655937E0,-1.522573558E1,3.189178713E0,1.660595095E1
1.364538958E2,3.967065094E0,-1.387820263E1,2.961948896E0,1.473483135E1
1.364639068E2,8.845974818E-1,-9.756952305E0,2.776704134E0,1.018286388E1
1.364739178E2,-1.043628299E0,-6.724664621E0,2.974982632E0,7.427031436E0
1.364839298E2,-4.224916779E0,-5.047307196E0,3.219284565E0,7.327279497E0
1.364939408E2,-6.850140021E0,-3.454722703E0,6.067868521E0,9.781541579E0
1.365039518E2,-8.269641083E0,-1.544268950E0,9.737241926E0,1.286800725E1
1.365139628E2,-9.344946966E0,4.839459729E-1,1.176982764E1,1.503632536E1
1.365239738E2,-9.241498026E0,2.502956793E0,8.885786170E0,1.306243753E1
1.365339858E2,-8.793026526E0,4.053330821E0,5.738838680E0,1.125526879E1
1.365439968E2,-7.949116602E0,5.417461089E0,4.317588716E0,1.054414111E1
1.365540078E2,-6.826921898E0,6.850891389E0,4.128925964E0,1.051615923E1
1.365640188E2,-5.828214540E0,8.114070064E0,4.058299200E0,1.078313545E1
1.365740308E2,-4.499015538E0,8.926188676E0,3.654093753E0,1.064285611E1
1.365840418E2,-2.189639590E0,9.158759925E0,2.453525602E0,9.731248264E0
1.365940528E2,6.118647788E-1,7.533084869E0,1.778930578E0,7.764427871E0
1.366040638E2,2.615504000E0,5.341590543E0,1.730335830E0,6.194151499E0
1.366140758E2,3.735796021E0,3.703251588E0,1.582808240E0,5.493225478E0
1.366240868E2,4.810741130E0,2.446276224E0,1.601899692E0,5.629705161E0
1.366340978E2,5.828036785E0,1.404360867E0,1.242471930E0,6.122252748E0
1.366441088E2,6.644424450E0,6.254374820E-1,5.520748061E-1,6.696591290E0
1.366541198E2,7.290051783E0,2.174754918E-1,2.207505172E-1,7.296634935E0
1.366641318E2,7.671372689E0,7.047064304E-3,5.039797032E-1,7.687912860E0
1.366741428E2,7.330863009E0,-6.619808257E-2,1.179961687E0,7.425513061E0
1.366841538E2,5.346389937E0,5.785860819E-1,1.610138419E0,5.613483138E0
1.366941648E2,2.278340682E0,9.739736348E-1,1.334611185E0,2.814364568E0
1.367041768E2,-3.134725933E-1,1.161860461E0,8.730530316E-1,1.486743554E0
1.367141878E2,-2.761635860E0,1.262230257E0,-2.037579238E-2,3.036490246E0
1.367241988E2,-4.917931702E0,1.313785742E0,-1.128583957E0,5.213999132E0
1.367342098E2,-6.460303230E0,1.321602300E0,-2.398209187E0,7.016662866E0
1.367442218E2,-7.628236610E0,1.051855624E0,-3.935862597E0,8.647971347E0
1.367542328E2,-8.037355764E0,-1.553663671E-2,-4.530308082E0,9.226213762E0
1.367642438E2,-7.549185762E0,-2.203758861E0,-3.760006417E0,8.716903524E0
1.367742548E2,-6.454103428E0,-4.197621392E0,-3.177251270E0,8.328889604E0
1.367842668E2,-4.693070008E0,-4.700810552E0,-3.067761280E0,7.316671730E0
1.367942778E2,-2.296424658E0,-3.968495323E0,-2.613258669E0,5.277465510E0
1.368042888E2,2.991273268E-1,-2.967713374E0,-2.329748525E0,3.784775821E0
1.368142998E2,2.174922733E0,-2.021176629E0,-3.859982403E0,4.869795479E0
1.368243108E2,3.267637530E0,-1.415564132E0,-6.216696532E0,7.164397575E0
1.368343228E2,3.329789339E0,-1.067563584E0,-8.202795714E0,8.917008836E0
1.368443338E2,2.026794488E0,-1.349744364E0,-7.893297912E0,8.260378785E0
1.368543448E2,3.688783237E-1,-2.810335565E0,-4.229413581E0,5.091364890E0
1.368643558E2,-1.570374721E0,-4.329845649E0,-1.306632551E0,4.787580676E0
1.368743678E2,-2.738805406E0,-5.691556340E0,2.299861944E-1,6.320424216E0
1.368843788E2,-3.738966966E0,-6.940481257E0,2.134653836E0,8.167429281E0
1.368943898E2,-5.034856719E0,-8.530350303E0,3.430049500E0,1.048245668E1
1.369044008E2,-4.861126002E0,-9.167145417E0,3.250921218E0,1.087361899E1
1.369144128E2,-2.351774548E0,-6.609107267E0,4.094438209E0,8.122534496E0
1.369244238E2,1.749682805E-1,-2.868593713E0,6.002955657E0,6.655442916E0
1.369344348E2,1.910163439E0,-7.835491168E-1,6.899799839E0,7.202076881E0
1.369444458E2,3.107023287E0,7.792391342E-1,7.123819535E0,7.810865003E0
1.369544568E2,3.776805468E0,1.854843224E0,6.642377340E0,7.862943447E0
1.369644688E2,4.430170129E0,2.646293684E0,5.425893359E0,7.487963433E0
1.369744798E2,4.829265986E0,2.579681033E0,4.362495624E0,7.000566568E0
1.369844908E2,4.740714290E0,1.507847813E0,3.329030371E0,5.985851670E0
1.369945018E2,4.339723935E0,1.180003202E-1,2.166769960E0,4.852011951E0
1.370045138E2,4.044656476E0,-1.093424649E0,5.162842914E-1,4.221536799E0
1.370145248E2,3.482807465E0,-2.172633548E0,-1.093901490E0,4.248164879E0
1.370245358E2,2.617493808E0,-2.694297570E0,-2.319883102E0,4.415016516E0
1.370345468E2,2.104624875E0,-1.860134954E0,-3.619035603E0,4.581153414E0
1.370445588E2,2.146408055E0,-3.140843582E-1,-3.040900341E0,3.735343546E0
1.370545698E2,2.061734817E0,1.051583143E0,-1.795429666E0,2.929188497E0
1.370645808E2,2.138165089E0,1.985615618E0,-4.764884341E-1,2.956596110E0
1.370745918E2,1.946648603E0,2.584167602E0,1.016021547E0,3.391115268E0
1.370846028E2,1.739952015E0,2.960952238E0,1.890499838E0,3.920288358E0
1.370946148E2,1.496297515E0,3.346895953E0,2.738630282E0,4.576102556E0
1.371046258E2,2.409042324E0,2.788848217E0,6.411663167E0,7.395308233E0
1.371146368E2,3.563609261E0,1.630645189E0,9.403333168E0,1.018729549E1
1.371246478E2,3.797188277E0,1.321259653E0,7.551854432E0,8.555400121E0
1.371346598E2,3.568667687E0,9.543199736E-1,4.637796278E0,5.929187970E0
1.371446708E2,2.516069174E0,4.463735193E-1,1.431962209E0,2.929226720E0
1.371546818E2,1.170970277E0,4.383072853E-2,-7.628395946E-1,1.398219142E0
1.371646928E2,-1.752759902E-1,9.684977174E-2,-1.772435929E0,1.783712610E0
1.371747048E2,-9.965307310E-1,4.982944554E-1,-2.261829314E0,2.521357315E0
1.371847158E2,-1.262372198E0,1.097444025E0,-2.341420444E0,2.877536560E0
1.371947268E2,-1.024886511E0,8.073507929E-1,-2.282867596E0,2.629390067E0
1.372047378E2,-9.590895474E-3,1.895889509E-1,-2.282534305E0,2.290414549E0
1.372147488E2,8.184008610E-1,-9.936992168E-2,-1.574973264E0,1.777693768E0
1.372247608E2,1.128983980E0,1.601546520E-1,-1.477074502E0,1.866012707E0
1.372347718E2,5.143167765E-1,5.249805629E-1,-2.329595035E0,2.442772885E0
1.372447828E2,-5.741825438E-1,6.434018826E-1,-3.766923673E0,3.864371299E0
1.372547938E2,-2.002079915E0,6.753142315E-1,-5.201602353E0,5.614360189E0
1.372648058E2,-3.194175451E0,1.303685262E0,-6.450996802E0,7.315580074E0
1.372748161E2,-3.956781888E0,1.875730063E0,-7.469745491E0,8.658613277E0
1.372848271E2,-3.293630450E0,2.377340475E0,-8.189330746E0,9.141383229E0
1.372948381E2,-1.220034629E0,2.562598978E0,-8.784070346E0,9.231212805E0
1.373048501E2,5.640496114E-1,1.823226160E0,-8.988908835E0,9.189275686E0
1.373148611E2,1.595065466E0,3.987549645E-1,-8.618529239E0,8.773954958E0
1.373248721E2,1.942750264E0,-1.152948720E0,-7.854784641E0,8.173200787E0
1.373348831E2,1.816813226E0,-2.406787053E0,-7.082993690E0,7.698196791E0
1.373448941E2,1.435386485E0,-2.977768246E0,-6.486705163E0,7.280438308E0
1.373549061E2,7.330032997E-1,-2.478899594E0,-5.850740354E0,6.396358317E0
1.373649171E2,1.775417132E-1,-1.128450056E0,-5.360836068E0,5.481193660E0
1.373749281E2,-1.834887701E-1,2.933688426E-1,-5.204630041E0,5.216119944E0
1.373849391E2,-5.443041489E-1,1.444862190E0,-5.346491094E0,5.564967275E0
1.373949511E2,-1.015238605E0,2.305289329E0,-5.249234941E0,5.822330786E0
1.374049621E2,-1.299667055E0,2.578744310E0,-4.198054086E0,5.095362085E0
1.374149731E2,-1.301356169E0,2.393287586E0,-2.249767678E0,3.533101747E0
1.374249841E2,-1.272387747E0,1.831933833E0,-5.681061172E-1,2.301672590E0
1.374349961E2,-1.376313527E0,1.498822635E-1,-5.482558434E-1,1.489056106E0
1.374450071E2,1.893957004E-2,-1.958601481E0,-1.753820733E0,2.629137812E0
1.374550181E2,1.765591178E0,-4.517762296E0,-7.803789027E-1,4.912889130E0
1.374650291E2,2.729319468E0,-7.543035661E0,3.706729804E0,8.836651944E0
1.374750401E2,3.635501947E0,-1.033281242E1,5.640074530E0,1.232048406E1
1.374850521E2,4.286676241E0,-1.357687690E1,4.489337811E0,1.492854090E1
1.374950631E2,4.580850829E0,-1.637748737E1,3.470690864E0,1.735661205E1
1.375050741E2,4.201438454E0,-1.720318907E1,3.082446562E0,1.797507374E1
1.375150851E2,2.899081095E0,-1.461052078E1,3.289666915E0,1.525430749E1
1.375250971E2,2.648888093E-1,-9.514221520E0,3.070747161E0,1.000100322E1
1.375351081E2,-1.386345010E0,-6.221536272E0,3.016353145E0,7.051797811E0
1.375451191E2,-3.376148989E0,-4.479839594E0,3.162941964E0,6.439840577E0
1.375551301E2,-5.813592993E0,-3.036340390E0,5.571257479E0,8.605587508E0
1.375651421E2,-7.583783737E0,-1.480840693E0,1.039947886E1,1.295591855E1
1.375751531E2,-8.992405470E0,2.696355790E-1,1.403795090E1,1.667333575E1
1.375851641E2,-8.369836632E0,2.441541733E0,9.857792802E0,1.316021923E1
1.375951751E2,-7.722542843E0,4.267201504E0,6.122453449E0,1.073923242E1
1.376051861E2,-7.273267350E0,6.140819553E0,4.946967806E0,1.072765460E1
1.376151981E2,-6.434815802E0,7.716938871E0,3.928232566E0,1.078837388E1
1.376252091E2,-5.138352436E0,8.702520398E0,3.302946234E0,1.063230835E1
1.376352201E2,-3.843929457E0,9.269902630E0,2.959331098E0,1.046252976E1
1.376452311E2,-1.876224445E0,9.138332092E0,2.007591208E0,9.542523464E0
1.376552431E2,1.085832186E0,7.671254575E0,1.427698858E0,7.878166178E0
1.376652541E2,3.220787884E0,5.898990993E0,1.330837977E0,6.851474224E0
1.376752651E2,4.484561806E0,4.553972933E0,1.653271574E0,6.601762717E0
1.376852761E2,5.640173932E0,3.531835783E0,1.657728030E0,6.858096544E0
1.376952881E2,6.381400902E0,2.882492545E0,1.418959025E0,7.144542355E0
1.377052991E2,6.919968055E0,2.483768570E0,1.264975525E0,7.460243111E0
1.377153101E2,7.257564068E0,2.089465091E0,1.513409100E0,7.702500092E0
1.377253211E2,6.945269542E0,1.485427249E0,1.939243397E0,7.362331701E0
1.377353321E2,5.955701383E0,9.622487980E-1,2.436358761E0,6.506315834E0
1.377453441E2,4.002255392E0,7.701379430E-1,2.546710923E0,4.805923137E0
1.377553551E2,1.780498216E0,3.991742098E-1,2.380490955E0,2.999375124E0
1.377653661E2,-3.202157485E-1,-2.187618792E-2,1.629185724E0,1.660500772E0
1.377753771E2,-2.300463184E0,-3.218482912E-1,-5.077429712E-3,2.322873858E0
1.377853891E2,-4.096071628E0,-2.177286762E-1,-2.124194629E0,4.619243594E0
1.377954001E2,-5.596009912E0,-2.314719719E-1,-4.062772320E0,6.919178068E0
1.378054111E2,-6.920118914E0,-4.179314929E-1,-5.591864237E0,8.906832105E0
1.378154221E2,-7.852420027E0,-1.231431803E0,-6.306003980E0,1.014606381E1
1.378254331E2,-7.916179821E0,-2.983045943E0,-5.800511017E0,1.025721181E1
1.378354451E2,-7.096346977E0,-3.874471511E0,-4.046059516E0,9.041032436E0
1.378454561E2,-5.111263456E0,-4.068123692E0,-2.528100405E0,7.004708141E0
1.378554671E2,-2.481424422E0,-3.820346759E0,-1.778246453E0,4.890263487E0
1.378654781E2,9.218340129E-2,-3.293472283E0,-1.761688893E0,3.736175212E0
1.378754901E2,1.606835180E0,-2.816882692E0,-3.218393449E0,4.568895248E0
1.378855011E2,2.218892625E0,-2.317542170E0,-5.758765991E0,6.592258484E0
1.378955121E2,2.046962704E0,-1.516302302E0,-7.499952207E0,7.920764615E0
1.379055231E2,1.293001229E0,-3.323627543E-1,-6.700443699E0,6.832149219E0
1.379155351E2,7.643892530E-1,-6.610476100E-1,-3.379146856E0,3.527025425E0
1.379255461E2,-5.731332609E-1,-3.301582956E0,-2.260445863E-1,3.358575279E0
1.379355571E2,-2.033080537E0,-5.723554058E0,1.374408504E0,6.227478323E0
1.379455681E2,-3.106902249E0,-7.092334033E0,2.974276873E0,8.294598636E0
1.379555791E2,-3.911854514E0,-7.643049946E0,4.420624257E0,9.657159885E0
1.379655911E2,-3.945901389E0,-7.644055082E0,4.496657356E0,9.706783363E0
1.379756021E2,-2.530560037E0,-6.653156682E0,4.572725539E0,8.460381007E0
1.379856131E2,-8.583491845E-1,-5.102213720E0,5.986050771E0,7.912152173E0
1.379956241E2,4.952745147E-1,-3.885898139E0,7.629731743E0,8.576613997E0
1.380056361E2,1.706188145E0,-2.527454288E0,8.158084395E0,8.709388277E0
1.380156471E2,2.400113918E0,-1.500073940E0,7.806949155E0,8.304169058E0
1.380256581E2,2.837334498E0,-5.199478644E-1,6.370873575E0,6.993485751E0
1.380356691E2,2.970077403E0,2.162101543E-1,4.715965365E0,5.577493697E0
1.380456811E2,3.209017439E0,1.915039140E-1,2.740143541E0,4.224080172E0
1.380556921E2,3.337963747E0,-3.657205349E-1,7.897603217E-1,3.449561545E0
1.380657031E2,3.629236947E0,-1.077140154E0,-1.174325556E0,3.963663992E0
1.380757141E2,3.997049908E0,-1.548851413E0,-2.285893823E0,4.858050971E0
1.380857251E2,3.848992853E0,-1.541437143E0,-3.116081501E0,5.186592173E0
1.380957371E2,4.024070477E0,-4.866000241E-1,-3.835717042E0,5.580559830E0
1.381057481E2,3.769663386E0,8.899222487E-1,-2.768830274E0,4.761170522E0
1.381157591E2,3.322573290E0,2.072005890E0,-1.478009764E0,4.185357158E0
1.381257701E2,3.382233601E0,2.665366716E0,-2.622145852E-1,4.314213759E0
1.381357821E2,3.306628518E0,3.250920925E0,1.257094355E0,4.804431833E0
1.381457931E2,3.263688613E0,3.841240615E0,2.109103550E0,5.463983035E0
1.381558041E2,3.389939939E0,4.279194728E0,2.551675502E0,6.026130448E0
1.381658151E2,4.538520496E0,3.987554322E0,5.404348708E0,8.105907891E0
1.381758271E2,5.968350665E0,2.974744651E0,8.038015330E0,1.044413739E1
1.381858381E2,5.087326124E0,2.119384124E0,4.825060376E0,7.324881145E0
1.381958491E2,4.431648012E0,1.823092843E0,1.212204696E0,4.942935549E0
1.382058601E2,3.583896468E0,1.025037954E0,-4.314425080E-1,3.752487087E0
1.382158711E2,1.620434635E0,3.253279692E-1,-8.259366064E-1,1.847652015E0
1.382258831E2,-7.180622019E-1,7.385150313E-1,-7.612780957E-1,1.280844298E0
1.382358941E2,-2.857499791E0,1.476838859E0,-1.788753023E0,3.680488479E0
1.382459051E2,-3.584943704E0,2.143310346E0,-2.282917882E0,4.759970027E0
1.382559161E2,-3.247386868E0,2.435459459E0,-2.411047919E0,4.721243090E0
1.382659281E2,-2.256484959E0,1.924369542E0,-2.806665560E0,4.083172060E0
1.382759395E2,-1.266277553E0,1.289574176E0,-3.120592335E0,3.606183151E0
1.382859505E2,-7.042249122E-1,1.156111479E-1,-2.542240727E0,2.640508773E0
1.382959615E2,-6.834118943E-1,-1.267443634E0,-8.352326560E-1,1.664655752E0
1.383059735E2,-8.040007038E-1,-1.986873938E0,3.256524897E-1,2.167979410E0
1.383159845E2,-9.224801302E-1,-2.037195661E0,-2.836987174E-1,2.254245043E0
1.383259955E2,-4.861459147E-1,-1.450687771E0,-2.166484616E0,2.652261007E0
1.383360065E2,3.309416617E-1,-3.135253644E-1,-4.711782267E0,4.733784181E0
1.383460175E2,9.629856203E-1,6.207439220E-1,-7.078419998E0,7.170543494E0
1.383560295E2,9.319128585E-1,1.302012373E0,-8.656623849E0,8.803455813E0
1.383660405E2,2.128275400E-1,1.572812133E0,-9.297231932E0,9.431731292E0
1.383760515E2,-5.392871647E-1,1.163022303E0,-9.016708837E0,9.107386550E0
1.383860625E2,-4.465640654E-1,2.423787832E-2,-7.981061695E0,7.993581971E0
1.383960745E2,2.329191577E-1,-1.703989154E0,-7.054653406E0,7.261264700E0
1.384060855E2,2.584668855E-1,-3.029484529E0,-6.526551014E0,7.200031235E0
1.384160965E2,-2.391787483E-1,-3.479621902E0,-5.932689081E0,6.881989159E0
1.384261075E2,-4.324143883E-1,-3.266344711E0,-5.396534489E0,6.322861256E0
1.384361195E2,-5.824990386E-1,-2.721474259E0,-4.956082445E0,5.684054933E0
1.384461305E2,-6.881778136E-1,-1.654846230E0,-4.353761346E0,4.708220747E0
1.384561415E2,-1.264903896E0,-3.258086103E-1,-4.064937544E0,4.269642883E0
1.384661525E2,-2.342907391E0,5.032371068E-1,-4.529603493E0,5.124428791E0
1.384761635E2,-2.825369048E0,1.155340231E0,-5.414400072E0,6.215565095E0
1.384861755E2,-2.705547321E0,1.820647538E0,-5.576041671E0,6.459642752E0
1.384961865E2,-2.490321545E0,2.097266446E0,-4.306372586E0,5.398617675E0
1.385061975E2,-1.995631167E0,1.687988248E0,-2.694284706E0,3.753800495E0
1.385162085E2,-1.119560972E0,1.058074138E0,-1.966677071E0,2.498150586E0
1.385262205E2,3.460484549E-2,1.691921085E-1,-2.077550658E0,2.084715857E0
1.385362315E2,1.526538145E0,-2.006569115E0,-1.556482029E-1,2.526037348E0
1.385462425E2,3.593319256E0,-4.556891279E0,3.295857947E0,6.673820570E0
1.385562535E2,5.176215497E0,-7.395557188E0,6.109246927E0,1.090001702E1
1.385662645E2,6.866086548E0,-9.842535077E0,6.634723334E0,1.371270196E1
1.385762765E2,7.851875067E0,-1.178886852E1,5.284877229E0,1.511817748E1
1.385862875E2,7.846748228E0,-1.324209456E1,3.609114339E0,1.580981444E1
1.385962985E2,7.411422438E0,-1.269454960E1,3.778034260E0,1.517742781E1
1.386063095E2,5.101501529E0,-9.369550880E0,4.760599501E0,1.168234177E1
1.386163215E2,2.415569863E0,-6.043948147E0,5.041710826E0,8.233051379E0
1.386263325E2,2.530151609E-1,-3.985524169E0,4.731966856E0,6.191924571E0
1.386363435E2,-2.187540293E0,-2.460399588E0,4.923068481E0,5.922457424E0
1.386463545E2,-4.342866229E0,-8.476959962E-1,6.248017142E0,7.656160513E0
1.386563655E2,-5.669992393E0,1.089163198E0,8.002970043E0,9.868263257E0
1.386663775E2,-7.058538880E0,2.671119792E0,8.550806202E0,1.140500499E1
1.386763885E2,-8.546367581E0,4.156814843E0,6.480324097E0,1.150278700E1
1.386863995E2,-9.723746552E0,5.418564459E0,4.222822891E0,1.190564240E1
1.386964105E2,-9.349473295E0,6.673732449E0,2.870117497E0,1.184014063E1
1.387064225E2,-7.629931718E0,7.662687235E0,2.278674265E0,1.105101760E1
1.387164335E2,-5.880231371E0,8.289649086E0,1.867035838E0,1.033350017E1
1.387264445E2,-4.274020235E0,8.109664187E0,1.249889123E0,9.251817390E0
1.387364555E2,-1.896427891E0,6.591172103E0,1.519046400E0,7.024776893E0
1.387464675E2,3.087234847E-1,4.894069800E0,1.983457703E0,5.289738543E0
1.387564785E2,1.942269916E0,3.567612557E0,2.089720030E0,4.568063220E0
1.387664895E2,3.276429403E0,2.527375351E0,2.392009969E0,4.779573986E0
1.387765005E2,4.316727713E0,1.941327052E0,2.326731069E0,5.274141289E0
1.387865125E2,5.086437932E0,1.455005940E0,2.599807734E0,5.894734377E0
1.387965235E2,5.904119586E0,1.383105068E0,2.997406120E0,6.764321929E0
1.388065345E2,6.429412390E0,1.432836807E0,3.213310465E0,7.329101523E0
1.388165455E2,6.444102935E0,1.061943240E0,3.267442233E0,7.302764191E0
1.388265565E2,5.526644393E0,7.322918397E-1,3.017458853E0,6.339172463E0
1.388365685E2,3.844520318E0,7.496510535E-1,2.642075502E0,4.724709106E0
1.388465795E2,2.159986605E0,8.633308661E-1,2.061854539E0,3.108396123E0
1.388565905E2,4.263846664E-1,9.082199407E-1,9.551236734E-1,1.385253975E0
1.388666015E2,-1.012200100E0,8.508622634E-1,-3.063946849E-1,1.357347905E0
1.388766135E2,-2.797633658E0,9.837659669E-1,-2.154916484E0,3.665817046E0
1.388866245E2,-4.664278902E0,9.474734688E-1,-4.006083564E0,6.221085852E0
1.388966355E2,-6.054709362E0,5.029026461E-1,-5.410725097E0,8.135623062E0
1.389066465E2,-6.526672636E0,-8.137201649E-1,-6.346214697E0,9.139695684E0
