Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Walking(0)/Jumping(1)
286.0,2.2636666666666665,0.8733333333333333,2.78,5.93,1
286.0,1.5073333333333332,0.851,0.372,5.07,1
286.0,0.751,-4.16,-2.99,5.18,1
286.0,-1.59,-4.04,-1.37,4.55,1
286.0,-2.3,-1.98,1.18,3.25,1
286.0,-1.37,-0.183,3.02,3.32,1
286.0,-0.911,-0.471,3.13,3.29,1
286.0,-0.461,-2.23,2.91,3.69,1
286.0,-0.383,-3.67,2.59,4.51,1
286.0,-0.294,-3.8,2.25,4.42,1
286.0,-0.117,-3.29,1.55,3.64,1
286.0,0.168,-2.87,1.47,3.23,1
286.0,0.72,-2.44,1.01,2.74,1
286.0,1.44,-2.24,0.186,2.67,1
286.0,2.03,-2.26,-0.694,3.12,1
286.0,2.31,-2.16,-1.37,3.45,1
286.0,2.28,-2.04,-1.55,3.43,1
286.0,2.05,-2.41,-0.644,3.23,1
286.0,1.66,-0.755,1.12,2.14,1
286.0,1.26,3.29,3.16,4.73,1
286.0,0.332,5.08,2.35,5.6,1
286.0,-0.0539,3.88,0.335,3.9,1
286.0,0.887,2.4589999999999996,-1.29,7.04,1
286.0,0.556,1.0379999999999998,-1.69,6.19,1
286.0,-0.762,-0.383,-2.11,2.28,1
287.0,-0.904,-3.81,-2.18,4.48,1
287.0,-0.243,-3.31,-2.14,3.95,1
287.0,0.504,-0.297,-1.19,1.32,1
287.0,2.31,2.6,1.2,3.68,1
287.0,-0.355,-0.339,1.84,1.91,1
287.0,-1.47,-0.341,-0.507,1.59,1
287.0,-1.97,1.02,-1.18,2.51,1
287.0,-2.95,1.09,-0.742,3.23,1
287.0,-2.9,0.537,0.386,2.98,1
287.0,-1.91,-0.122,1.45,2.39,1
287.0,-0.442,-0.216,-0.00414,0.492,1
287.0,-0.0635,-0.126,-0.457,0.478,1
287.0,-0.275,0.0189,-0.405,0.49,1
287.0,-0.18,0.303,-0.676,0.762,1
287.0,0.307,0.735,-1.11,1.36,1
287.0,0.775,1.04,-1.38,1.89,1
287.0,0.376,1.15,-1.19,1.7,1
287.0,-0.0931,1.24,-0.919,1.55,1
287.0,-0.183,1.02,-0.741,1.28,1
287.0,-0.346,0.884,-1.08,1.44,1
287.0,-0.574,0.607,-1.07,1.35,1
287.0,-0.853,0.342,-0.766,1.2,1
287.0,-0.94,0.42,-0.365,1.09,1
287.0,-0.827,0.362,-0.136,0.913,1
287.0,-0.154,0.159,-0.0235,0.222,1
287.0,0.957,1.7,0.685,2.07,1
287.0,2.52,5.29,2.33,6.31,1
287.0,2.743333333333333,4.43,2.85,6.94,1
287.0,2.966666666666667,1.03,0.35,5.98,1
287.0,3.19,0.694,-1.95,3.8,1
287.0,0.31,0.736,-2.84,2.95,1
287.0,-1.94,0.505,-1.64,2.59,1
287.0,-1.9,-0.318,0.228,1.94,1
287.0,-1.4,-2.82,2.95,4.32,1
287.0,-1.46,-4.57,3.59,5.99,1
287.0,-2.21,-5.1,4.0,6.85,1
287.0,-1.74,-4.77,4.16,6.57,1
287.0,-1.03,-4.11,4.01,5.83,1
287.0,-0.767,-3.27,3.97,5.2,1
287.0,-0.32,-2.73,3.4,4.38,1
287.0,0.575,-2.11,1.97,2.95,1
287.0,1.42,-1.35,0.121,1.96,1
287.0,1.94,-0.65,-1.14,2.34,1
287.0,1.72,-0.173,-1.83,2.52,1
287.0,1.25,-0.542,-2.77,3.09,1
287.0,1.07,-0.0174,-3.15,3.33,1
287.0,0.974,2.34,-2.0,3.23,1
287.0,-0.696,4.17,-0.436,4.25,1
287.0,-2.58,3.47,3.09,5.32,1
287.0,-0.569,2.08,3.1,3.78,1
287.0,0.947,4.32,1.69,4.73,1
287.0,1.05,4.15,1.94,4.7,1
287.0,1.99,-0.985,-1.12,2.49,1
287.0,2.52,-3.16,-3.58,5.4,1
287.0,2.66,-2.0,-3.35,4.73,1
288.0,2.23,-0.445,-1.17,2.56,1
288.0,1.59,0.963,-0.209,1.87,1
288.0,0.476,0.984,0.915,1.43,1
288.0,-1.08,0.17,1.14,1.58,1
288.0,-2.52,0.411,0.0394,2.55,1
288.0,-2.76,0.273,-0.109,2.78,1
288.0,-1.95,0.425,0.815,2.16,1
288.0,-0.53,0.146,0.985,1.13,1
288.0,0.555,-0.432,0.436,0.828,1
288.0,1.13,-0.775,-0.165,1.38,1
288.0,1.54,-0.388,-0.29,1.61,1
288.0,1.04,0.463,0.0828,1.15,1
288.0,0.525,0.942,-0.507,1.19,1
288.0,0.246,0.749,-0.813,1.13,1
288.0,-0.247,0.707,-0.322,0.815,1
288.0,-0.913,1.2,-0.77,1.7,1
288.0,-0.971,1.87,-0.865,2.28,1
288.0,-1.1,1.4,-1.42,2.27,1
288.0,-0.724,0.88,-1.34,1.76,1
288.0,-0.53,0.962,-1.02,1.5,1
288.0,-0.405,0.818,-1.28,1.57,1
288.0,-0.266,-0.0692,-0.977,1.02,1
288.0,0.302,-0.992,-0.547,1.17,1
288.0,0.807,0.122,0.0819,0.821,1
288.0,1.86,4.31,0.968,4.79,1
288.0,2.1533333333333333,3.11,1.74,5.805,1
288.0,2.4466666666666668,1.91,0.887,6.82,1
288.0,2.74,-1.91,-1.28,3.57,1
288.0,-0.364,-1.5,-1.67,2.27,1
288.0,-3.11,-1.06,0.832,3.39,1
288.0,-1.93,-0.0699,2.15,2.89,1
288.0,-1.38,-1.2,2.0,5.1,1
288.0,0.5,-3.07,1.85,3.62,1
288.0,0.0638,-4.85,2.16,5.3,1
288.0,0.283,-5.01,2.4,5.56,1
288.0,0.64,-4.38,2.4,5.04,1
288.0,0.483,-3.81,2.69,4.68,1
288.0,0.395,-3.02,2.61,4.01,1
288.0,0.621,-2.01,1.83,2.79,1
288.0,1.03,-1.1,0.0949,1.51,1
288.0,1.73,-0.778,-1.3,2.3,1
288.0,1.93,-1.32,-1.84,2.97,1
288.0,1.63,-0.587,-0.986,1.99,1
288.0,2.32,4.66,-0.0132,5.2,1
288.0,2.02,4.88,3.19,7.43,1
288.0,0.372,5.1,4.24,6.64,1
288.0,-1.9,0.907,0.609,2.19,1
288.0,-0.354,-0.27,-2.02,2.06,1
288.0,0.85,-1.5,-2.55,3.07,1
288.0,1.31,-1.31,-1.32,2.27,1
288.0,1.34,2.37,1.24,2.99,1
288.0,0.246,2.92,3.23,4.36,1
288.0,-1.06,-1.04,-0.863,1.72,1
288.0,-1.82,-0.343,-3.12,3.63,1
289.0,-1.22,2.49,-2.78,3.93,1
289.0,-3.18,2.73,-1.66,4.51,1
289.0,-2.91,1.31,-0.893,3.31,1
289.0,-1.15,-0.326,-0.698,1.39,1
289.0,0.394,-0.019,1.44,1.5,1
289.0,0.184,-0.687,1.36,1.53,1
289.0,0.473,-1.64,-0.0745,1.71,1
289.0,0.865,-1.02,-0.44,1.41,1
289.0,1.33,0.215,0.103,1.35,1
289.0,1.38,0.719,0.000786,1.56,1
289.0,0.939,0.577,-0.439,1.19,1
289.0,0.218,0.878,-0.646,1.11,1
289.0,-0.516,1.81,-1.2,2.24,1
289.0,-1.63,2.1,-1.63,3.12,1
289.0,-2.41,2.14,-1.22,3.45,1
289.0,-2.32,2.14,-0.745,3.24,1
289.0,-1.73,1.79,-0.355,2.51,1
289.0,-0.602,1.23,-0.365,1.41,1
289.0,0.266,0.876,-0.234,0.945,1
289.0,0.944,1.85,0.496,2.13,1
289.0,1.85,4.19,1.28,4.75,1
289.0,2.92,3.22,0.457,4.37,1
289.0,3.76,0.839,-0.739,3.93,1
289.0,2.41,-0.943,-2.22,3.41,1
289.0,0.857,-0.534,-3.2,3.35,1
289.0,-0.615,-0.571,0.693,1.09,1
289.0,-2.61,0.00977,2.78,3.81,1
289.0,-1.44,-0.127,2.51,2.9,1
289.0,0.172,-2.39,2.7,3.61,1
289.0,-0.579,-4.89,3.24,5.89,1
289.0,-1.7895,-4.665,3.5,5.984999999999999,1
289.0,-3.0,-4.44,2.87,6.08,1
289.0,-2.19,-3.87,2.99,5.35,1
289.0,-1.15,-3.78,2.9,4.9,1
289.0,-0.0766,-3.71,2.25,4.34,1
289.0,1.04,-3.52,0.728,3.74,1
289.0,1.82,-3.3,-0.861,3.87,1
289.0,2.5,-2.79,-1.97,4.24,1
289.0,2.85,-1.86,-2.15,4.03,1
289.0,2.35,-1.69,-1.57,3.3,1
289.0,1.7,-1.26,0.457,2.17,1
289.0,2.3,3.78,2.14,4.92,1
289.0,1.78,4.16,3.53,5.066666666666666,1
289.0,-0.0382,4.54,1.78,5.213333333333334,1
289.0,-2.12,4.92,0.0798,5.36,1
289.0,-1.04,2.95,-1.95,3.69,1
289.0,0.137,0.257,-3.05,3.06,1
289.0,0.977,-2.39,-2.98,3.95,1
289.0,2.59,-3.44,-1.58,4.59,1
289.0,2.47,-3.71,0.598,4.49,1
289.0,1.85,-1.29,2.2,3.15,1
289.0,-0.465,2.38,2.81,3.72,1
289.0,-2.72,1.99,0.326,3.38,1
289.0,-2.73,0.861,-2.28,5.44,1
290.0,-2.74,0.119,-1.08,4.54,1
290.0,-2.75,-0.279,0.205,2.78,1
290.0,-0.77,0.225,0.708,1.07,1
290.0,-0.0861,0.173,0.393,0.438,1
290.0,-0.000735,0.538,0.17,0.564,1
290.0,0.0863,0.659,-1.09,1.28,1
290.0,0.572,0.439,-2.52,2.62,1
290.0,0.406,1.17,-3.49,3.7,1
290.0,-0.46,1.6,-2.28,2.82,1
290.0,-1.26,1.72,-0.877,2.31,1
290.0,-1.15,2.2,-1.0,2.68,1
290.0,-0.563,2.18,-1.43,2.67,1
290.0,0.419,1.92,-1.03,2.22,1
290.0,0.987,1.58,-0.958,2.1,1
290.0,0.815,1.08,-0.946,1.65,1
290.0,0.306,0.84,-0.945,1.3,1
290.0,0.296,1.85,0.259,1.89,1
290.0,1.14,3.87,1.48,4.3,1
290.0,2.13,3.53,2.15,4.65,1
290.0,3.57,0.973,1.32,3.93,1
290.0,2.97,0.0599,-0.632,3.04,1
290.0,1.13,-0.181,-1.64,2.0,1
290.0,-0.632,-0.402,0.069,0.752,1
290.0,-1.19,-1.22,1.96,2.6,1
290.0,-0.391,-1.64,2.72,3.19,1
290.0,0.226,-3.06,2.52,3.97,1
290.0,-0.145,-4.5,2.36,5.08,1
290.0,-0.499,-4.48,2.31,5.07,1
290.0,-0.27,-4.15,3.31,5.32,1
290.0,-0.215,-4.71,3.24,5.72,1
290.0,-0.359,-4.71,2.47,5.33,1
290.0,-0.536,-4.26,1.5,4.55,1
290.0,-0.246,-3.48,0.126,3.5,1
290.0,0.321,-2.16,-0.882,2.36,1
290.0,1.59,-0.0697,-1.32,2.07,1
290.0,3.09,3.8,-3.39,5.95,1
290.0,2.8433333333333333,3.695,-2.53,6.245,1
290.0,2.5966666666666667,3.59,1.48,6.54,1
290.0,2.35,-0.679,1.76,3.02,1
290.0,-3.28e-06,-1.99,2.92,3.53,1
290.0,-0.869,-1.77,2.3,3.03,1
290.0,-0.887,-0.825,0.737,1.42,1
290.0,-1.16,0.583,-0.206,1.32,1
290.0,-0.0104,4.29,0.62,4.34,1
290.0,0.461,2.74,1.18,3.02,1
290.0,0.645,-0.676,0.11,0.941,1
290.0,0.728,-1.19,-0.0686,1.4,1
290.0,0.609,-0.765,0.404,1.06,1
290.0,0.373,0.372,0.544,0.757,1
290.0,0.221,1.38,0.533,1.5,1
290.0,-0.0333,1.76,-0.142,1.77,1
290.0,-0.459,2.58,-1.69,3.12,1
290.0,-1.13,2.91,-2.09,3.76,1
290.0,-1.39,2.1,-1.41,2.89,1
291.0,-0.951,0.871,-0.747,1.49,1
291.0,-0.423,0.381,-0.0947,0.577,1
291.0,0.051,0.316,0.222,0.39,1
291.0,0.515,0.0779,0.146,0.541,1
291.0,0.646,-0.188,-0.203,0.703,1
291.0,0.431,-0.115,-0.276,0.525,1
291.0,0.298,0.532,-0.191,0.639,1
291.0,0.179,0.903,-0.223,0.947,1
291.0,0.187,1.06,-0.284,1.11,1
291.0,0.203,0.805,-0.185,0.85,1
291.0,0.132,0.776,-0.0374,0.788,1
291.0,0.154,1.26,0.196,1.29,1
291.0,0.661,2.35,0.569,2.51,1
291.0,2.21,2.38,1.4,3.54,1
291.0,3.09,0.673,1.71,3.6,1
291.0,2.71,-0.239,0.936,2.88,1
291.0,1.24,1.07,-0.689,1.78,1
291.0,-0.00547,2.4,-2.47,3.44,1
291.0,-1.97,1.84,-2.28,3.53,1
291.0,-2.57,-0.518,-1.01,2.81,1
291.0,-1.69,-3.2,1.05,3.76,1
291.0,-0.329,-3.8033333333333332,2.16,6.24,1
291.0,-1.35,-4.406666666666666,3.7,6.666666666666667,1
291.0,-1.97,-5.01,3.5425,7.093333333333333,1
291.0,-1.69,-3.77,3.385,7.52,1
291.0,-1.04,-3.32,3.2275,6.17,1
291.0,-0.0897,-3.37,3.07,4.56,1
291.0,0.741,-3.52,1.45,3.88,1
291.0,1.85,-3.45,0.251,3.92,1
291.0,2.76,-3.29,-0.859,4.38,1
291.0,2.9924999999999997,-2.87,-1.43,5.31,1
291.0,3.2249999999999996,-1.88,-2.3,5.79,1
291.0,3.4575,5.07,-0.302,6.86,1
291.0,3.69,3.76,1.204,7.04,1
291.0,-1.38,2.4499999999999997,2.71,7.22,1
291.0,-2.67,1.14,-2.87,4.08,1
291.0,-0.683,0.492,-3.06,4.47,1
291.0,0.897,1.83,-3.25,3.84,1
291.0,1.93,2.92,-1.23,3.71,1
291.0,1.08,-0.571,1.85,2.22,1
291.0,-0.338,-2.13,2.77,3.51,1
291.0,-0.872,-1.02,0.0651,1.34,1
291.0,-1.33,0.766,-2.71,3.12,1
291.0,-2.14,1.83,-3.15,4.22,1
291.0,-3.37,0.979,-0.518,3.54,1
291.0,-2.92,-0.232,0.0917,2.93,1
291.0,-1.92,-0.135,-0.0378,1.93,1
291.0,-0.905,0.543,1.45,1.79,1
291.0,0.162,0.482,-0.281,0.581,1
291.0,0.328,0.574,-1.1,1.28,1
291.0,0.603,1.66,-0.859,1.97,1
291.0,0.779,1.4,-1.46,2.17,1
291.0,0.868,0.873,-1.97,2.32,1
291.0,0.855,0.88,-1.85,2.22,1
291.0,0.284,0.785,-0.881,1.21,1
292.0,-0.242,0.925,-0.506,1.08,1
292.0,-0.517,1.57,-0.293,1.68,1
292.0,-0.841,1.72,0.159,1.92,1
292.0,-1.12,1.99,-0.16,2.29,1
292.0,-0.962,1.71,-0.446,2.01,1
292.0,-0.896,0.972,-0.9,1.6,1
292.0,-0.776,0.0301,-0.514,0.932,1
292.0,-0.0709,-0.73,0.312,0.797,1
292.0,1.2,1.17,0.747,1.83,1
292.0,2.83,4.58,1.93,5.72,1
292.0,2.52,3.86,1.99,6.97,1
292.0,2.21,-1.07,0.606,5.2,1
292.0,1.9,-2.61,-1.86,3.72,1
292.0,-0.751,-1.83,-1.92,2.76,1
292.0,-2.35,-1.0,-0.399,2.59,1
292.0,-2.01,-0.0121,1.01,2.25,1
292.0,-0.601,-0.78,1.74,2.0,1
292.0,0.0618,-2.43,2.01,3.15,1
292.0,-1.16,-4.25,2.29,4.97,1
292.0,-1.95,-4.25,2.3,5.21,1
292.0,-1.42,-3.08,2.36,4.13,1
292.0,-1.41,-3.03,2.82,4.37,1
292.0,-1.03,-2.93,2.95,4.29,1
292.0,-0.446,-2.97,2.22,3.74,1
292.0,0.364,-3.18,0.704,3.28,1
292.0,1.43,-3.35,-1.0,3.78,1
292.0,2.38,-2.87,-1.99,4.23,1
292.0,2.99,-1.67,-1.64,3.8,1
292.0,3.41,0.195,-0.889,3.52,1
292.0,3.12,2.9,0.00911,4.26,1
292.0,1.6,5.2,1.8,5.73,1
292.0,-0.393,5.263333333333334,3.37,6.81,1
292.0,-1.2,5.326666666666666,2.23,6.3,1
292.0,-1.51,5.39,-1.48,5.79,1
292.0,0.242,-2.34,-3.55,4.26,1
292.0,0.519,-5.07,-3.07,5.96,1
292.0,0.885,-3.78,-1.16,4.05,1
292.0,1.76,0.0315,0.257,1.78,1
292.0,3.57,3.39,3.2,5.87,1
292.0,0.146,-0.272,2.91,2.93,1
292.0,-1.25,-1.04,-1.32,2.1,1
292.0,-2.5,1.6,-2.86,4.13,1
292.0,-3.61,2.06,-1.16,4.32,1
292.0,-2.53,-0.0746,1.99,3.22,1
292.0,-0.208,-0.833,2.25,2.41,1
292.0,1.51,-1.1,-0.106,1.87,1
292.0,0.498,-1.42,-0.852,1.73,1
292.0,-0.39,-1.27,-0.742,1.52,1
292.0,-0.388,-0.596,-0.842,1.1,1
292.0,-0.12,0.407,-0.602,0.736,1
292.0,-0.149,1.83,-0.0157,1.84,1
292.0,-0.312,2.37,-1.49,2.82,1
292.0,0.452,1.44,-3.18,3.52,1
292.0,0.536,1.01,-2.79,3.01,1
293.0,0.419,1.66,-1.49,2.27,1
293.0,0.128,2.14,0.591,2.23,1
293.0,-0.602,1.44,0.872,1.79,1
293.0,-1.09,1.25,0.089,1.66,1
293.0,-0.78,1.74,-1.03,2.17,1
293.0,-0.703,1.19,-2.13,2.54,1
293.0,-1.0,-1.48,-2.13,2.78,1
293.0,-1.08,-3.43,-1.4,3.86,1
293.0,0.0378,-1.13,-0.246,1.16,1
293.0,3.45,4.48,-2.02,6.01,1
293.0,2.2243333333333335,4.9350000000000005,0.67,6.42,1
293.0,0.9986666666666668,5.39,0.968,6.83,1
293.0,-0.227,-1.8,-3.84,4.24,1
293.0,-0.444,-2.9,-0.486,2.97,1
293.0,-0.407,-3.21,3.6,4.84,1
293.0,0.402,-1.97,3.8533333333333335,7.1,1
293.0,0.998,-1.99,4.106666666666667,7.54,1
293.0,0.385,-3.55,4.36,5.64,1
293.0,0.0471,-3.32,1.9,3.83,1
293.0,-0.524,-2.73,0.375,2.8,1
293.0,-0.0846,-3.02,-0.906,3.15,1
293.0,0.731,-3.88,-1.46,4.21,1
293.0,1.19,-4.34,-0.949,4.6,1
293.0,1.47,-3.81,-0.073,4.09,1
293.0,1.41,-2.35,0.785,2.85,1
293.0,0.769,-0.469,1.5,1.75,1
293.0,0.443,1.21,1.88,2.28,1
293.0,0.984,2.83,1.36,3.29,1
293.0,2.06,4.13,0.386,4.63,1
293.0,1.72,3.87,2.03,4.7,1
293.0,0.251,3.14,2.99,4.35,1
293.0,0.749,1.88,0.532,2.09,1
293.0,1.62,1.34,-2.47,3.24,1
293.0,2.3,1.33,-2.15,3.42,1
293.0,1.19,-0.866,0.244,1.49,1
293.0,-0.311,-2.12,0.424,2.18,1
293.0,-0.216,-1.3,-0.14,1.32,1
293.0,0.789,0.343,-0.122,0.868,1
293.0,0.197,0.689,-0.9,1.15,1
293.0,-0.754,1.17,-1.55,2.08,1
293.0,-1.41,0.515,-0.737,1.68,1
293.0,-1.37,-0.36,0.681,1.57,1
293.0,-0.701,0.0502,1.51,1.67,1
293.0,0.274,0.226,1.24,1.28,1
293.0,0.511,0.302,0.223,0.634,1
293.0,0.598,0.356,-0.721,1.0,1
293.0,0.255,-0.138,-0.3,0.417,1
293.0,-0.0329,-0.609,0.15,0.628,1
293.0,0.0862,-0.755,0.874,1.16,1
293.0,0.195,-0.214,1.63,1.65,1
293.0,0.031,0.16,1.3,1.31,1
293.0,-0.0585,0.13,0.096,0.172,1
293.0,0.308,0.261,-0.733,0.837,1
293.0,0.485,0.488,-0.469,0.833,1
294.0,0.428,0.734,0.0516,0.852,1
294.0,0.379,1.38,0.409,1.49,1
294.0,0.624,2.16,-0.0923,2.25,1
294.0,1.18,2.1,-0.643,2.5,1
294.0,1.86,1.54,-0.786,2.54,1
294.0,1.78,0.771,-0.587,2.03,1
294.0,1.63,0.0953,-0.224,1.65,1
294.0,1.23,-0.931,-0.0816,1.55,1
294.0,0.986,-1.47,-0.292,1.79,1
294.0,0.659,-0.115,-1.3,1.46,1
294.0,1.7,2.21,-2.08,3.48,1
294.0,-0.477,3.55,-1.57,3.91,1
294.0,-3.18,1.05,-1.18,3.55,1
294.0,-2.85,-1.81,-1.42,4.88,1
294.0,-2.52,-2.36,-0.792,3.54,1
294.0,-1.95,-2.32,3.31,4.49,1
294.0,-0.825,-3.25,3.24,5.19,1
294.0,0.342,-3.72,3.17,5.89,1
294.0,1.34,-3.41,3.0999999999999996,6.59,1
294.0,1.85,-3.15,3.03,4.75,1
294.0,2.46,-3.34,0.149,4.15,1
294.0,2.99,-3.26,-2.54,5.1,1
294.0,3.51,-3.07,-4.15,6.24,1
294.0,2.41,-3.97,-3.9,6.06,1
294.0,1.5,-1.98,-2.12,3.27,1
294.0,1.8,4.81,1.78,5.43,1
294.0,1.95,3.9349999999999996,4.32,7.53,1
294.0,1.17,3.06,0.353,3.3,1
294.0,0.442,2.009666666666667,-0.127,5.48,1
294.0,-0.525,0.9593333333333334,-1.97,7.66,1
294.0,-2.88,-0.091,-3.64,4.65,1
294.0,-2.32,-3.55,-3.46,5.47,1
294.0,-0.504,-3.25,-2.96,4.43,1
294.0,-0.0746,-1.2,-0.966,1.54,1
294.0,-0.318,0.0921,3.89,3.91,1
294.0,-2.02,-0.218,2.34,5.4,1
294.0,-2.4466666666666668,-0.655,0.79,4.35,1
294.0,-2.873333333333333,0.192,-1.93,5.29,1
294.0,-3.3,0.43,-2.08,3.92,1
294.0,-1.98,-0.676,-0.666,2.2,1
294.0,-0.648,-2.4,1.77,3.05,1
294.0,0.874,-2.67,3.29,4.33,1
294.0,1.34,1.66,1.86,2.83,1
294.0,1.09,2.256666666666667,-4.23,4.416666666666667,1
294.0,0.352,2.8533333333333335,-3.7800000000000002,6.003333333333334,1
294.0,-0.459,3.45,-3.33,7.59,1
294.0,-0.654,0.693,-2.88,3.04,1
294.0,-1.01,0.231,1.66,1.96,1
294.0,-0.964,0.777,4.09,4.27,1
294.0,-0.814,-0.166,2.05,2.21,1
294.0,-1.0,-0.191,0.197,1.04,1
294.0,-1.85,0.497,-0.863,2.1,1
294.0,-2.46,0.786,-1.56,3.02,1
294.0,-2.25,0.483,-1.08,2.54,1
294.0,-1.23,-0.449,-0.516,1.4,1
295.0,0.616,-0.265,0.0147,0.671,1
295.0,2.08,2.04,1.66,3.35,1
295.0,2.58,3.155,2.63,7.47,1
295.0,3.08,4.27,0.0505,6.055,1
295.0,3.58,-0.637,-2.88,4.64,1
295.0,0.274,-2.33,-4.03,4.66,1
295.0,-2.1,-2.92,-1.21,3.79,1
295.0,-2.06,-1.06,1.49,2.76,1
295.0,-0.786,0.618,3.46,3.6,1
295.0,0.0222,-0.429,4.32,4.35,1
295.0,-0.21,-3.06,3.99,5.03,1
295.0,-0.726,-4.51,3.86,5.98,1
295.0,-0.727,-4.12,3.11,5.21,1
295.0,-0.427,-3.55,2.41,4.31,1
295.0,-0.255,-3.24,1.44,3.56,1
295.0,0.137,-2.79,0.104,2.79,1
295.0,0.913,-2.54,-1.71,3.2,1
295.0,1.78,-1.92,-3.18,4.12,1
295.0,2.3,-1.5,-3.24,4.25,1
295.0,2.12,-1.74,-2.13,3.47,1
295.0,1.87,-0.00266,-1.52,2.41,1
295.0,1.7,2.21,0.0643,2.79,1
295.0,2.92,1.678,2.08,2.1203333333333334,1
295.0,2.91,1.146,3.49,1.4506666666666668,1
295.0,0.178,0.614,0.449,0.781,1
295.0,-0.879,-0.3929999999999999,-2.26,7.19,1
295.0,2.21,-1.4,-1.99,3.29,1
295.0,3.04,2.57,2.2,4.55,1
295.0,0.365,0.266,2.51,4.83,1
295.0,-0.871,-3.31,2.82,4.44,1
295.0,-0.504,-2.08,0.856,2.3,1
295.0,-1.63,-0.218,-0.0754,1.65,1
295.0,-2.05,0.815,-0.659,2.3,1
295.0,-1.84,0.343,-1.53,2.41,1
295.0,-1.21,-1.21,-0.864,1.92,1
295.0,0.135,-1.5,0.133,1.51,1
295.0,0.924,-2.07,0.922,2.45,1
295.0,1.52,-0.53,2.13,2.67,1
295.0,0.29,3.07,0.429,3.11,1
295.0,-1.29,3.49,-3.03,4.8,1
295.0,-1.02,2.2,-3.39,4.16,1
295.0,-1.63,1.59,-2.15,3.13,1
295.0,-2.19,1.69,-0.632,2.84,1
295.0,-1.91,1.28,0.0201,2.3,1
295.0,-1.13,0.941,0.868,1.71,1
295.0,-0.702,0.949,1.06,1.59,1
295.0,-0.636,0.639,-0.0411,0.903,1
295.0,-0.632,0.93,-1.39,1.79,1
295.0,-0.61,1.01,-1.47,1.89,1
295.0,-0.167,1.26,-1.23,1.77,1
295.0,0.559,1.05,-0.816,1.44,1
295.0,1.33,-0.427,-0.914,1.67,1
295.0,1.3,-1.51,-0.414,2.03,1
295.0,1.5,-0.274,0.447,1.58,1
296.0,2.83,3.1,0.779,4.27,1
296.0,3.68,5.36,1.53,6.68,1
296.0,3.61,2.37,0.333,4.33,1
296.0,1.58,-0.456,-2.02,2.61,1
296.0,-0.538,-1.02,-1.62,1.99,1
296.0,-1.3,-0.5,1.06,1.75,1
296.0,-0.337,-0.145,2.57,2.6,1
296.0,0.508,-1.62,3.65,4.02,1
296.0,0.672,-3.57,4.09,5.47,1
296.0,-0.489,-4.34,3.97,5.9,1
296.0,-1.03,-3.86,3.56,5.35,1
296.0,-0.712,-3.69,3.0,4.81,1
296.0,-0.262,-3.55,2.44,4.32,1
296.0,0.843,-3.12,1.83,3.71,1
296.0,2.33,-2.92,1.49,4.02,1
296.0,3.72,-3.04,1.01,4.91,1
296.0,3.2470000000000003,-3.55,0.602,5.79,1
296.0,2.774,-3.6,0.333,5.87,1
296.0,2.301,-0.704,0.0789,4.36,1
296.0,1.828,1.0273333333333334,1.31,4.45,1
296.0,1.355,2.7586666666666666,2.88,4.54,1
296.0,0.882,4.49,0.65,4.63,1
296.0,-1.66,0.495,-2.2,2.8,1
296.0,-0.886,0.36,-2.51,2.69,1
296.0,-0.309,-0.131,-0.922,0.981,1
296.0,0.209,3.23,1.08,3.42,1
296.0,-0.179,1.4045,2.45,6.17,1
296.0,-0.644,-0.421,-0.591,0.97,1
296.0,-0.929,-2.48,-2.9,3.93,1
296.0,-1.49,-0.354,-2.75,3.15,1
296.0,-2.26,0.805,-2.98,3.83,1
296.0,-2.88,1.08,-1.83,3.58,1
296.0,-2.26,0.644,0.648,2.44,1
296.0,-1.22,0.209,1.83,2.21,1
296.0,-0.474,0.555,-0.137,0.743,1
296.0,-0.659,1.42,-0.843,1.78,1
296.0,-0.685,1.38,-1.04,1.85,1
296.0,-0.778,0.357,-0.752,1.14,1
296.0,0.15,-0.108,-0.00746,0.185,1
296.0,0.616,-0.216,0.523,0.837,1
296.0,0.476,0.223,0.413,0.669,1
296.0,0.563,0.547,-0.305,0.842,1
296.0,0.459,0.202,-0.292,0.58,1
296.0,0.184,0.282,-0.162,0.374,1
296.0,-0.227,0.661,-0.00899,0.698,1
296.0,-0.593,1.13,-0.326,1.32,1
296.0,-1.23,1.56,-0.716,2.11,1
296.0,-1.87,1.81,-0.627,2.67,1
296.0,-1.32,0.709,-0.622,1.63,1
296.0,0.074,-0.496,-0.539,0.737,1
296.0,1.78,0.499,-0.687,1.97,1
296.0,3.78,3.58,-1.01,5.3,1
296.0,2.56,3.86,0.172,4.949999999999999,1
296.0,1.34,4.14,-1.49,4.6,1
297.0,-1.32,-0.469,-2.63,2.98,1
297.0,-1.99,-2.78,-1.27,3.65,1
297.0,-0.505,-2.42,-0.123,2.47,1
297.0,1.18,-2.6,1.73,3.34,1
297.0,1.01,-3.16,3.61,4.9,1
297.0,-0.0866,-3.7,3.7066666666666666,6.28,1
297.0,-0.736,-3.56,3.8033333333333332,6.27,1
297.0,-0.748,-2.88,3.9,4.91,1
297.0,-0.387,-2.66,2.78,3.87,1
297.0,-0.104,-2.95,2.0,3.57,1
297.0,0.128,-3.2,0.795,3.3,1
